GAME_ID,VISITOR_TEAM_ID,HOME_TEAM_ID,TEAM_A,TEAM_H,GAME_DATE_EST,SEASON,Spread,Total,OREB,PTS_home,FT_PCT_home,AST_home,PTS_away,FT_PCT_away,AST_away,FTA_H,STL_H,BLK_H,PF_H,FTA_A,STL_A,BLK_A,PF_A,POSS_H,POSS_A,eFG_PCT_H,eFG_PCT_A,TO_PCT_H,TO_PCT_A,DREB_PCT_H,DREB_PCT_A,W_PCT_H,W_PCT_A
20900799,1610612756,1610612742,Phoenix,Dallas,2/17/10,2009,10,204,28,107,0.741,24,97,0.72,22,27,11,7,18,25,3,7,20,90.1248,92.16,0.499706897,0.4942125,0.122052975,0.184461806,0.707317073,0.666666667,0.611,0.582
20900800,1610612758,1610612744,Sacramento,Golden State,2/17/10,2009,32,228,24,130,0.857,30,98,0.708,25,21,10,2,18,24,7,5,22,101.9904,98.4576,0.57685567,0.4498,0.088243599,0.172663157,0.722222222,0.795454545,0.283,0.333
20900801,1610612737,1610612746,Atlanta,L.A. Clippers,2/17/10,2009,-18,202,16,92,0.588,26,110,0.727,27,17,2,6,19,33,16,5,16,90.7008,89.7792,0.56180137,0.544,0.242555744,0.089107499,0.777777778,0.75,0.389,0.654
20900802,1610612743,1610612739,Denver,Cleveland,2/18/10,2009,-2,234,25,116,0.575,26,118,0.808,25,40,4,9,21,26,7,8,26,100.416,96.4224,0.540651163,0.48504,0.099585723,0.051855171,0.68627451,0.780487805,0.782,0.667
20900803,1610612738,1610612747,Boston,L.A. Lakers,2/18/10,2009,-1,173,20,86,0.64,14,87,0.615,21,25,6,8,20,13,5,7,18,87.36,88.0512,0.426390244,0.469732143,0.114468864,0.113570286,0.826086957,0.744680851,0.75,0.654
20900804,1610612739,1610612766,Cleveland,Charlotte,2/19/10,2009,17,203,17,110,0.76,27,93,0.68,15,25,3,10,21,25,10,4,18,88.32,88.32,0.60704,0.463207317,0.158514493,0.09057971,0.8125,0.777777778,0.509,0.768
20900805,1610612759,1610612755,San Antonio,Philadelphia,2/19/10,2009,12,200,20,106,0.87,25,94,0.895,21,23,8,7,16,19,6,1,20,91.3152,90.5856,0.518048193,0.44805814,0.120461873,0.121432104,0.770833333,0.756756757,0.389,0.585
20900806,1610612743,1610612764,Denver,Washington,2/19/10,2009,10,204,23,107,0.88,22,97,0.784,12,25,6,9,25,37,5,2,21,89.28,87.6288,0.488724138,0.471805556,0.100806452,0.13694128,0.785714286,0.688888889,0.365,0.655
20900807,1610612749,1610612765,Milwaukee,Detroit,2/19/10,2009,-6,176,17,85,0.9,23,91,0.769,19,20,6,8,21,26,10,6,17,84.288,89.7024,0.492367647,0.438555556,0.189825361,0.144923659,0.727272727,0.848484848,0.352,0.472
20900808,1610612748,1610612763,Miami,Memphis,2/19/10,2009,-13,187,18,87,0.778,21,100,0.696,19,18,9,6,26,23,11,7,23,103.6032,104.7552,0.410089888,0.466444444,0.19304423,0.171829179,0.8,0.823529412,0.5,0.518
20900809,1610612741,1610612750,Chicago,Minnesota,2/19/10,2009,-6,194,25,94,0.55,20,100,0.71,20,20,5,4,21,31,5,2,19,94.848,92.7744,0.4882,0.443335227,0.147604588,0.118567191,0.68,0.790697674,0.232,0.519
20900810,1610612761,1610612751,Toronto,New Jersey,2/19/10,2009,-17,195,11,89,0.652,20,106,0.56,30,23,9,8,20,25,5,4,19,90.3552,90.24,0.468626582,0.638666667,0.13280918,0.166223404,0.866666667,0.837209302,0.091,0.556
20900811,1610612754,1610612740,Indiana,New Orleans,2/19/10,2009,6,208,21,107,0.688,27,101,0.867,24,32,6,5,14,15,8,8,24,97.9968,96.576,0.505678571,0.4885,0.193883882,0.103545394,0.872340426,0.659090909,0.527,0.333
20900812,1610612742,1610612753,Dallas,Orlando,2/19/10,2009,-10,180,20,85,0.75,18,95,0.778,23,12,5,6,19,18,9,7,16,88.5888,90.1632,0.436988506,0.481732143,0.135457304,0.110909994,0.813953488,0.755102041,0.661,0.618
20900813,1610612737,1610612756,Atlanta,Phoenix,2/19/10,2009,8,168,23,88,0.706,15,80,0.68,12,17,8,3,19,25,8,6,17,86.8608,89.28,0.463182927,0.414710526,0.172690097,0.168010753,0.8,0.658536585,0.589,0.642
20900814,1610612762,1610612744,Utah,Golden State,2/19/10,2009,-11,189,24,89,0.92,21,100,0.667,32,25,13,3,21,24,13,10,20,96.96,95.5776,0.423288462,0.471949438,0.22689769,0.146477836,0.730769231,0.772727273,0.278,0.648
20900815,1610612738,1610612757,Boston,Portland,2/19/10,2009,-20,172,15,76,0.75,7,96,0.522,27,40,9,8,22,23,8,6,26,86.976,88.4352,0.353415385,0.57509589,0.206953642,0.158308004,0.833333333,0.736842105,0.561,0.66
20900816,1610612764,1610612761,Washington,Toronto,2/20/10,2009,5,213,30,109,0.813,21,104,0.667,20,32,4,7,19,18,4,4,26,82.6368,91.1232,0.56890411,0.506,0.157314901,0.131689844,0.6,0.5625,0.564,0.358
20900817,1610612760,1610612752,Oklahoma City,New York,2/20/10,2009,-3,239,25,118,0.783,26,121,0.732,18,23,6,4,27,41,8,4,25,107.6352,104.6784,0.531574468,0.511117978,0.157940897,0.171955246,0.673469388,0.795454545,0.352,0.604
20900818,1610612755,1610612741,Philadelphia,Chicago,2/20/10,2009,32,212,33,122,0.813,26,90,0.72,19,32,10,6,18,25,1,4,22,91.2768,92.16,0.505078947,0.418906977,0.032867059,0.162760417,0.692307692,0.66,0.527,0.382
20900819,1610612748,1610612742,Miami,Dallas,2/20/10,2009,6,188,21,97,0.848,24,91,1,18,33,7,3,14,10,3,2,25,82.0992,84.864,0.47260274,0.5067,0.085262707,0.188536953,0.692307692,0.775,0.625,0.509
20900820,1610612754,1610612745,Indiana,Houston,2/20/10,2009,-10,240,25,115,0.655,28,125,0.71,17,29,7,7,22,31,9,5,23,100.5696,102.3744,0.533666667,0.554139785,0.159093802,0.107448737,0.760869565,0.714285714,0.519,0.345
20900821,1610612766,1610612749,Charlotte,Milwaukee,2/20/10,2009,5,181,19,93,0.769,22,88,0.842,19,26,6,8,26,19,4,7,24,90.6624,87.7056,0.461962025,0.48,0.165448962,0.182428488,0.804878049,0.731707317,0.481,0.5
20900822,1610612758,1610612746,Sacramento,L.A. Clippers,2/20/10,2009,10,188,15,99,0.857,23,89,0.6,19,21,3,6,24,25,8,3,23,98.1504,96,0.512620253,0.481,0.244522692,0.177083333,0.875,0.72972973,0.4,0.327
20900823,1610612739,1610612753,Cleveland,Orlando,2/21/10,2009,6,196,15,101,0.704,13,95,0.64,15,27,7,5,19,25,7,6,21,85.3248,92.16,0.561794521,0.481341463,0.11719922,0.130208333,0.756756757,0.85,0.667,0.754
20900824,1610612738,1610612743,Boston,Denver,2/21/10,2009,9,219,20,114,0.625,24,105,0.542,25,40,7,8,21,24,10,12,29,92.736,96.5376,0.57075,0.540776471,0.140182885,0.134662556,0.783783784,0.707317073,0.661,0.648
20900825,1610612759,1610612765,San Antonio,Detroit,2/21/10,2009,8,210,24,109,0.725,19,101,0.818,21,40,4,4,26,33,7,4,28,92.736,93.6192,0.487591463,0.457074074,0.140182885,0.106815696,0.804878049,0.6,0.364,0.574
20900826,1610612763,1610612751,Memphis,New Jersey,2/21/10,2009,-10,198,40,94,0.632,21,104,0.85,24,19,7,5,19,20,13,4,20,89.6256,91.008,0.470931034,0.4838,0.211993002,0.164820675,0.547619048,0.522727273,0.089,0.509
20900827,1610612760,1610612750,Oklahoma City,Minnesota,2/21/10,2009,-2,216,29,107,0.714,22,109,0.957,22,21,5,9,23,23,8,4,19,97.1904,93.2352,0.488920213,0.499758621,0.133758067,0.15015788,0.674418605,0.680851064,0.228,0.611
20900828,1610612745,1610612740,Houston,New Orleans,2/21/10,2009,8,196,23,102,0.815,18,94,0.5,24,27,11,7,20,14,8,6,25,96.8448,98.0736,0.470294118,0.473043478,0.144561195,0.173339206,0.745098039,0.777777778,0.536,0.509
20900829,1610612737,1610612744,Atlanta,Golden State,2/21/10,2009,4,212,22,108,0.714,21,104,0.679,23,21,9,6,22,28,9,5,19,93.3504,97.2672,0.553857143,0.483380682,0.13926025,0.143933412,0.704545455,0.769230769,0.291,0.63
20900830,1610612758,1610612756,Sacramento,Phoenix,2/21/10,2009,16,192,29,104,0.727,24,88,0.667,16,22,5,9,16,21,5,4,20,85.1328,87.5904,0.494679775,0.500027027,0.117463539,0.194085197,0.763157895,0.574468085,0.596,0.321
20900831,1610612762,1610612757,Utah,Portland,2/21/10,2009,-4,182,37,89,0.724,19,93,0.676,22,29,8,10,27,34,7,4,25,88.0896,94.0416,0.386090909,0.422126506,0.136224935,0.170137471,0.666666667,0.631578947,0.552,0.655
20900832,1610612741,1610612764,Chicago,Washington,2/22/10,2009,6,196,22,101,0.842,19,95,0.72,20,19,6,7,19,25,5,5,19,88.6656,89.28,0.524518519,0.494076923,0.169174968,0.156810036,0.756097561,0.684210526,0.37,0.518
20900833,1610612749,1610612752,Milwaukee,New York,2/22/10,2009,-16,150,22,67,0.714,10,83,0.625,20,14,14,1,13,8,7,5,16,87.5136,87.8592,0.370415584,0.453232558,0.159975135,0.204873252,0.644444444,0.882352941,0.345,0.491
20900834,1610612754,1610612742,Indiana,Dallas,2/22/10,2009,9,173,11,91,0.742,20,82,0.739,21,31,6,5,17,23,5,9,18,98.5344,99.9552,0.410120482,0.386797619,0.131933619,0.140062748,0.92,0.857142857,0.632,0.339
20900835,1610612737,1610612762,Atlanta,Utah,2/22/10,2009,-5,205,26,100,0.667,24,105,0.76,21,21,5,6,21,25,6,5,20,82.7904,80.64,0.5055,0.597555556,0.132865646,0.099206349,0.774193548,0.577777778,0.643,0.636
20900836,1610612766,1610612746,Charlotte,L.A. Clippers,2/22/10,2009,4,192,25,98,0.68,28,94,0.75,28,25,9,6,22,28,15,7,17,86.4,89.5872,0.533164474,0.468012821,0.208333333,0.145110016,0.76744186,0.615384615,0.411,0.491
20900837,1610612740,1610612739,New Orleans,Cleveland,2/23/10,2009,10,200,13,105,0.708,29,95,1,20,24,7,4,15,13,4,0,21,88.8576,87.0912,0.536780488,0.525608974,0.090031691,0.137786596,0.848484848,0.80952381,0.759,0.526
20900838,1610612752,1610612738,New York,Boston,2/23/10,2009,4,216,14,110,0.773,34,106,0.706,24,22,11,5,16,17,7,3,17,90.8928,92.6208,0.588696203,0.587475,0.132023659,0.183544085,0.794871795,0.833333333,0.655,0.339
20900839,1610612750,1610612748,Minnesota,Miami,2/23/10,2009,-3,179,17,88,0.875,17,91,0.789,15,16,12,12,15,19,7,5,15,89.3184,92.5056,0.46305,0.48724359,0.145546718,0.216203127,0.743589744,0.840909091,0.5,0.241
20900840,1610612757,1610612751,Portland,New Jersey,2/23/10,2009,-9,195,12,93,0.905,14,102,0.818,23,21,1,1,19,22,3,5,23,80.8704,76.4928,0.536442029,0.568,0.136020101,0.039219378,0.78125,0.827586207,0.088,0.559
20900841,1610612747,1610612763,L.A. Lakers,Memphis,2/23/10,2009,-1,197,15,98,0.75,15,99,0.731,19,20,10,8,21,26,12,4,20,96.768,93.5424,0.500108434,0.526480263,0.17567791,0.181735769,0.829268293,0.789473684,0.5,0.754
20900842,1610612756,1610612760,Phoenix,Oklahoma City,2/23/10,2009,-2,206,22,102,0.917,23,104,0.63,24,24,10,6,23,27,5,6,20,94.6176,91.0848,0.465255814,0.557833333,0.126826299,0.186639264,0.675675676,0.76744186,0.6,0.603
20900843,1610612765,1610612758,Detroit,Sacramento,2/23/10,2009,-12,190,16,89,0.724,18,101,0.5,16,29,7,4,18,14,6,4,26,85.2096,83.6736,0.471805556,0.61,0.140829202,0.14341441,0.764705882,0.764705882,0.316,0.375
20900844,1610612755,1610612744,Philadelphia,Golden State,2/23/10,2009,-8,212,21,102,0.81,21,110,0.826,28,21,9,2,20,23,10,3,22,100.0704,100.9152,0.447431579,0.534941176,0.139901509,0.16845827,0.829268293,0.754385965,0.286,0.393
20900845,1610612750,1610612737,Minnesota,Atlanta,2/24/10,2009,6,190,19,98,0.875,23,92,0.667,21,32,5,7,16,21,7,6,22,92.2368,91.4304,0.431716049,0.493974684,0.140941576,0.153121938,0.829268293,0.720930233,0.643,0.237
20900846,1610612757,1610612761,Portland,Toronto,2/24/10,2009,-14,188,18,87,0.706,18,101,0.733,25,17,1,7,17,15,9,3,19,86.8608,85.056,0.493052632,0.529294118,0.18420277,0.070541761,0.780487805,0.756756757,0.554,0.567
20900847,1610612763,1610612764,Memphis,Washington,2/24/10,2009,-5,193,27,94,0.731,26,99,0.667,23,26,6,6,18,18,6,6,18,83.9424,86.3232,0.4875,0.500241379,0.131042238,0.115843713,0.673913043,0.720930233,0.364,0.509
20900848,1610612754,1610612741,Indiana,Chicago,2/24/10,2009,10,230,19,120,0.771,22,110,0.926,19,35,6,10,20,27,7,4,23,102.144,100.6848,0.534764368,0.482818182,0.156641604,0.119183829,0.829268293,0.720930233,0.526,0.333
20900849,1610612740,1610612749,New Orleans,Milwaukee,2/24/10,2009,20,210,24,115,0.765,26,95,0.833,17,17,3,8,20,24,5,2,17,90.7008,89.8176,0.548225806,0.457457317,0.088202089,0.122470429,0.772727273,0.681818182,0.5,0.517
20900850,1610612753,1610612745,Orlando,Houston,2/24/10,2009,-18,202,21,92,0.737,22,110,0.682,27,19,4,5,18,22,8,3,18,87.7056,89.9328,0.506922078,0.545666667,0.171026708,0.100074722,0.7,0.790697674,0.5,0.672
20900851,1610612760,1610612759,Oklahoma City,San Antonio,2/24/10,2009,8,182,22,95,0.767,16,87,0.667,14,30,7,4,22,24,8,5,22,87.552,86.9376,0.461467949,0.428108434,0.114217836,0.103522527,0.744680851,0.791666667,0.582,0.589
20900852,1610612747,1610612742,L.A. Lakers,Dallas,2/24/10,2009,5,197,20,101,0.885,23,96,0.938,19,26,10,6,20,16,10,2,20,90.6624,91.2384,0.48800625,0.519038462,0.176478893,0.186325056,0.8,0.69047619,0.638,0.741
20900853,1610612755,1610612756,Philadelphia,Phoenix,2/24/10,2009,11,201,22,106,0.769,20,95,0.727,16,13,4,4,18,22,7,4,17,93.8112,87.0528,0.558517442,0.464435294,0.149235912,0.114872813,0.695652174,0.764705882,0.61,0.386
20900854,1610612766,1610612762,Charlotte,Utah,2/24/10,2009,9,195,23,102,0.652,25,93,0.882,18,23,7,2,24,34,11,8,23,87.4752,82.5216,0.530932927,0.463419118,0.160045361,0.133298433,0.771428571,0.634146341,0.649,0.482
20900855,1610612765,1610612746,Detroit,L.A. Clippers,2/24/10,2009,6,188,38,97,0.917,21,91,0.455,19,24,0,2,16,22,7,5,21,83.0976,83.2128,0.446625,0.471093023,0.156442545,0.096139056,0.673076923,0.5625,0.421,0.368
20900856,1610612749,1610612754,Milwaukee,Indiana,2/25/10,2009,-2,222,21,110,0.795,18,112,0.8,24,44,5,5,20,25,6,5,28,90.5856,90.24,0.506351351,0.534465116,0.110392822,0.099734043,0.692307692,0.780487805,0.328,0.509
20900857,1610612739,1610612738,Cleveland,Boston,2/25/10,2009,-20,196,17,88,0.696,19,108,0.762,24,23,8,3,19,21,5,6,19,87.4752,88.5504,0.444,0.590076923,0.125749927,0.124223041,0.828571429,0.770833333,0.643,0.763
20900858,1610612743,1610612744,Denver,Golden State,2/25/10,2009,-15,239,35,112,0.88,22,127,0.607,29,25,6,6,19,28,7,4,25,97.92,97.2672,0.469125,0.598016304,0.112336601,0.164495328,0.612244898,0.698113208,0.281,0.667
20900859,1610612739,1610612761,Cleveland,Toronto,2/26/10,2009,-8,244,23,118,0.8,23,126,0.861,29,25,4,0,26,36,6,3,25,98.88,95.8464,0.527010753,0.579018293,0.101132686,0.146067041,0.625,0.731707317,0.544,0.767
20900860,1610612752,1610612764,New York,Washington,2/26/10,2009,-2,234,21,116,0.571,34,118,0.727,27,21,2,13,30,33,9,8,23,102.9504,108.0192,0.584224719,0.516972527,0.184554892,0.166637042,0.75,0.772727273,0.357,0.351
20900861,1610612742,1610612737,Dallas,Atlanta,2/26/10,2009,-8,214,27,103,0.857,32,111,0.727,37,21,10,6,11,11,5,7,18,92.3904,93.9264,0.447347368,0.560005435,0.075765447,0.138406241,0.684210526,0.716981132,0.632,0.644
20900862,1610612757,1610612741,Portland,Chicago,2/26/10,2009,4,226,19,115,0.786,23,111,0.8,20,28,7,2,24,25,12,4,24,99.1872,95.04,0.5812625,0.541732143,0.211720867,0.136784512,0.785714286,0.666666667,0.534,0.557
20900863,1610612766,1610612763,Charlotte,Memphis,2/26/10,2009,-4,182,19,89,0.667,19,93,0.579,17,18,9,7,18,19,9,7,19,84.4032,88.6656,0.550285714,0.518981013,0.225109948,0.169174968,0.736842105,0.763157895,0.5,0.491
20900864,1610612753,1610612740,Orlando,New Orleans,2/26/10,2009,7,193,23,100,0.76,13,93,0.625,19,25,10,3,16,16,5,4,18,86.4,87.3984,0.499518519,0.539409091,0.115740741,0.205953427,0.738095238,0.692307692,0.525,0.661
20900865,1610612750,1610612760,Minnesota,Oklahoma City,2/26/10,2009,17,201,23,109,0.76,29,92,0.882,21,25,11,5,16,17,8,2,18,96,95.5008,0.555358025,0.423527473,0.177083333,0.157066747,0.730769231,0.763157895,0.596,0.233
20900866,1610612759,1610612745,San Antonio,Houston,2/26/10,2009,5,213,27,109,0.895,18,104,0.733,21,38,6,5,24,30,4,6,28,92.8512,95.232,0.475037975,0.482329412,0.140008961,0.168010753,0.634146341,0.720930233,0.509,0.571
20900867,1610612765,1610612743,Detroit,Denver,2/26/10,2009,5,209,31,107,0.784,21,102,0.7,21,37,10,7,15,20,7,5,26,93.3888,93.888,0.506896104,0.478608696,0.160618832,0.181066803,0.574468085,0.731707317,0.672,0.362
20900868,1610612762,1610612758,Utah,Sacramento,2/26/10,2009,4,202,17,103,0.571,24,99,0.786,29,28,6,5,20,28,3,5,20,88.6272,95.3472,0.564461039,0.437397727,0.078982525,0.12585582,0.717391304,0.897435897,0.328,0.638
20900869,1610612755,1610612747,Philadelphia,L.A. Lakers,2/26/10,2009,9,189,32,99,0.857,22,90,0.636,23,14,4,7,11,11,8,6,13,87.5136,86.2464,0.478461538,0.456527473,0.114267954,0.115946869,0.659574468,0.627906977,0.746,0.379
20900870,1610612746,1610612756,L.A. Clippers,Phoenix,2/26/10,2009,13,237,18,125,0.769,29,112,0.737,24,26,5,2,16,19,6,3,18,95.4624,91.5456,0.624607143,0.55041573,0.125703942,0.087388143,0.761904762,0.75,0.617,0.414
20900871,1610612751,1610612738,New Jersey,Boston,2/27/10,2009,-8,200,24,96,0.818,32,104,0.829,15,11,8,3,29,41,12,5,11,89.1264,91.2384,0.517869048,0.485708333,0.201960362,0.164404461,0.72972973,0.641025641,0.632,0.103
20900872,1610612749,1610612748,Milwaukee,Miami,2/27/10,2009,-23,165,18,71,0.667,9,94,0.8,24,18,8,4,14,10,2,6,16,82.4832,83.904,0.37825,0.54435443,0.121236809,0.143020595,0.794871795,0.795918367,0.492,0.517
20900873,1610612741,1610612754,Chicago,Indiana,2/27/10,2009,10,190,21,100,0.893,23,90,0.758,14,28,11,6,20,33,7,4,21,89.5872,92.6592,0.50677027,0.439290541,0.167434634,0.226636966,0.682926829,0.789473684,0.339,0.525
20900874,1610612763,1610612752,Memphis,New York,2/27/10,2009,-11,229,21,109,0.75,24,120,0.686,22,20,5,5,25,35,5,2,15,91.008,89.664,0.580055556,0.551517241,0.098892405,0.089221984,0.622222222,0.897435897,0.345,0.508
20900875,1610612757,1610612750,Portland,Minnesota,2/27/10,2009,-19,201,20,91,0.765,19,110,0.8,29,17,3,6,24,35,11,6,20,93.5808,87.744,0.493974684,0.506382716,0.203033101,0.079777535,0.739130435,0.8,0.23,0.565
20900876,1610612745,1610612762,Houston,Utah,2/27/10,2009,23,243,16,133,0.577,36,110,0.81,21,26,5,7,31,42,9,0,22,95.4624,95.5008,0.765909091,0.481012658,0.167605256,0.136124514,0.755555556,0.821428571,0.644,0.5
20900877,1610612765,1610612744,Detroit,Golden State,2/27/10,2009,7,183,27,95,0.6,25,88,0.423,16,25,11,4,18,26,9,3,21,98.88,98.3424,0.4709,0.44744186,0.171925566,0.223708187,0.679245283,0.8,0.293,0.356
20900878,1610612756,1610612759,Phoenix,San Antonio,2/28/10,2009,3,223,20,113,0.821,23,110,0.696,23,28,6,4,16,23,7,9,20,94.3872,92.2752,0.529552941,0.559589286,0.116541226,0.130045776,0.756097561,0.743589744,0.579,0.607
20900879,1610612743,1610612747,Denver,L.A. Lakers,2/28/10,2009,6,184,24,95,0.714,22,89,0.788,15,21,16,6,19,33,11,2,20,89.5104,96.4992,0.506632911,0.403871795,0.189922065,0.207255604,0.744680851,0.720930233,0.75,0.661
20900880,1610612749,1610612737,Milwaukee,Atlanta,2/28/10,2009,4,208,22,106,0.833,21,102,0.92,23,30,10,3,23,25,7,5,25,97.152,96,0.449683333,0.487833333,0.123517787,0.166666667,0.804878049,0.714285714,0.638,0.508
20900881,1610612764,1610612751,Washington,New Jersey,2/28/10,2009,-4,174,32,85,0.75,21,89,0.8,19,24,5,7,21,20,4,5,22,88.8576,87.168,0.368461538,0.440054217,0.112539614,0.137665198,0.69047619,0.660714286,0.102,0.368
20900882,1610612761,1610612760,Toronto,Oklahoma City,2/28/10,2009,20,218,21,119,0.818,23,99,0.708,15,33,12,7,25,24,6,2,23,98.4192,97.4976,0.554144578,0.471482759,0.121927429,0.184619929,0.688888889,0.815789474,0.603,0.534
20900883,1610612748,1610612753,Miami,Orlando,2/28/10,2009,16,176,19,96,0.833,15,80,0.778,17,30,5,7,19,18,1,4,22,78.912,83.4432,0.507057143,0.428961039,0.088706407,0.1557946,0.725,0.771428571,0.667,0.483
20900884,1610612746,1610612758,L.A. Clippers,Sacramento,2/28/10,2009,5,189,22,97,0.667,17,92,0.806,14,24,9,5,23,31,4,5,18,92.6976,96.6144,0.460397727,0.403120482,0.097089892,0.155256359,0.744186047,0.775510204,0.339,0.407
20900885,1610612740,1610612742,New Orleans,Dallas,2/28/10,2009,8,208,27,108,0.824,31,100,0.87,14,17,9,3,20,23,8,5,15,91.6608,88.4352,0.540017241,0.482180723,0.141827259,0.158308004,0.673913043,0.7,0.65,0.517
20900886,1610612742,1610612766,Dallas,Charlotte,3/1/10,2009,-5,173,13,84,0.75,17,89,0.8,19,28,7,7,13,15,11,8,20,92.4672,89.856,0.431273973,0.4818,0.205478267,0.133547009,0.871794872,0.794871795,0.483,0.656
20900887,1610612752,1610612739,New York,Cleveland,3/1/10,2009,31,217,16,124,0.593,31,93,0.706,26,27,8,7,21,17,9,3,17,99.7248,101.2608,0.600355556,0.460136364,0.160441535,0.118505878,0.958333333,0.674418605,0.77,0.339
20900888,1610612753,1610612755,Orlando,Philadelphia,3/1/10,2009,-21,231,17,105,0.929,20,126,0.84,22,14,5,5,19,25,5,7,14,89.4336,89.28,0.534552326,0.681376623,0.134177759,0.123207885,0.793103448,0.725,0.373,0.672
20900889,1610612737,1610612741,Atlanta,Chicago,3/1/10,2009,-24,208,30,92,0.8,20,116,0.8,23,15,4,7,19,30,8,3,15,94.656,91.392,0.449269663,0.47921875,0.116210277,0.087535014,0.568627451,0.836734694,0.517,0.644
20900890,1610612757,1610612763,Portland,Memphis,3/1/10,2009,-10,196,23,93,0.76,16,103,1,22,25,6,5,19,19,10,7,21,93.12,91.5456,0.480974026,0.494064706,0.225515464,0.142005733,0.738095238,0.675675676,0.5,0.571
20900891,1610612759,1610612740,San Antonio,New Orleans,3/1/10,2009,-14,198,20,92,0.769,22,106,0.824,23,13,4,4,14,17,7,8,19,84.2112,86.8608,0.499731707,0.554216867,0.130623955,0.103614058,0.785714286,0.744186047,0.508,0.586
20900892,1610612761,1610612745,Toronto,Houston,3/1/10,2009,24,208,11,116,0.913,33,92,0.76,17,23,11,5,23,25,10,5,27,97.0752,96,0.59425,0.474454545,0.175121967,0.177083333,0.880952381,0.837837838,0.508,0.525
20900893,1610612743,1610612756,Denver,Phoenix,3/1/10,2009,16,186,27,101,0.788,20,85,0.625,13,33,8,6,14,16,10,1,21,85.9392,88.3584,0.493065789,0.480692308,0.174542002,0.203715776,0.725,0.619047619,0.613,0.65
20900894,1610612762,1610612746,Utah,L.A. Clippers,3/1/10,2009,4,212,25,108,0.897,24,104,0.774,30,29,7,10,18,31,15,7,22,92.8896,95.6544,0.546733333,0.4495,0.204543889,0.125451626,0.673913043,0.714285714,0.417,0.633
20900895,1610612738,1610612765,Boston,Detroit,3/2/10,2009,-5,205,26,100,0.767,24,105,0.839,26,30,7,4,22,31,11,2,19,90.432,87.9744,0.486987342,0.520210526,0.199044586,0.136403317,0.75,0.6,0.35,0.638
20900896,1610612744,1610612748,Golden State,Miami,3/2/10,2009,4,216,16,110,0.677,23,106,0.529,22,31,8,3,18,17,10,2,27,98.5344,96.4608,0.5234,0.564267442,0.152231099,0.124402866,0.886363636,0.731707317,0.492,0.288
20900897,1610612758,1610612760,Sacramento,Oklahoma City,3/2/10,2009,6,220,25,113,0.875,21,107,0.833,21,32,7,3,22,24,6,3,27,87.4368,87.8976,0.531275,0.571947368,0.160115649,0.147899374,0.764705882,0.585365854,0.61,0.333
20900898,1610612754,1610612747,Indiana,L.A. Lakers,3/2/10,2009,23,221,22,122,0.917,33,99,0.667,28,24,12,4,12,15,8,3,18,96.5376,93.696,0.5745,0.511252874,0.134662556,0.170765027,0.733333333,0.736842105,0.754,0.333
20900899,1610612755,1610612737,Philadelphia,Atlanta,3/3/10,2009,19,205,19,112,0.741,23,93,0.76,23,27,11,6,21,25,6,5,21,93.9648,94.08,0.547619048,0.493693333,0.159634246,0.191326531,0.85,0.666666667,0.65,0.367
20900900,1610612744,1610612753,Golden State,Orlando,3/3/10,2009,27,207,22,117,0.75,17,90,0.667,21,24,6,5,17,15,9,6,19,94.6176,94.656,0.549766667,0.488006098,0.147964015,0.16903313,0.875,0.58974359,0.677,0.283
20900901,1610612766,1610612738,Charlotte,Boston,3/3/10,2009,24,184,17,104,0.643,27,80,0.867,20,28,10,8,20,30,10,4,21,88.6272,85.632,0.605422535,0.36,0.146681831,0.163490284,0.723404255,0.885714286,0.644,0.475
20900902,1610612739,1610612751,Cleveland,New Jersey,3/3/10,2009,-19,203,31,92,0.714,16,111,0.762,29,28,7,3,14,21,11,6,19,92.4672,88.5504,0.428678571,0.559176471,0.17303433,0.146809049,0.605263158,0.659574468,0.1,0.774
20900903,1610612765,1610612752,Detroit,New York,3/3/10,2009,24,232,22,128,0.846,31,104,0.75,19,26,9,2,19,20,6,4,22,92.5824,92.928,0.623623529,0.500325843,0.086409512,0.139893251,0.72,0.771428571,0.35,0.344
20900904,1610612764,1610612749,Washington,Milwaukee,3/3/10,2009,13,187,20,100,0.842,29,87,0.722,18,19,10,9,19,18,5,7,20,92.5056,90.1632,0.52499375,0.481,0.172962502,0.232910988,0.707317073,0.771428571,0.517,0.362
20900905,1610612763,1610612740,Memphis,New Orleans,3/3/10,2009,-4,204,19,100,1,29,104,0.632,19,13,11,9,29,38,12,3,14,95.7312,95.7312,0.53047561,0.506670886,0.208918305,0.156688728,0.702702703,0.777777778,0.5,0.508
20900906,1610612750,1610612742,Minnesota,Dallas,3/3/10,2009,3,221,26,112,0.944,23,109,0.783,21,18,6,3,21,23,6,4,23,92.0832,89.3952,0.552284884,0.576259494,0.130316931,0.223725659,0.555555556,0.76744186,0.661,0.226
20900907,1610612758,1610612745,Sacramento,Houston,3/3/10,2009,-3,165,37,81,0.615,13,84,0.8,16,26,2,9,19,20,6,4,22,84.9024,89.088,0.422428571,0.34002,0.153116991,0.089798851,0.606557377,0.717391304,0.5,0.344
20900908,1610612760,1610612743,Oklahoma City,Denver,3/3/10,2009,29,209,34,119,0.862,30,90,0.8,14,29,14,11,19,35,13,7,20,98.6496,99.264,0.540505747,0.37323494,0.192600882,0.231705351,0.647058824,0.627906977,0.656,0.6
